
31;1543307034.9072251;1543307036.127077;1.22;5.48750868816975;5.775346043757918
32;1543307036.1270988;1543307037.188653;1.06;5.48750868816975;5.775346043757918
33;1543307037.188674;1543307038.177654;0.99;5.48750868816975;5.775346043757918
34;1543307038.177675;1543307039.2709792;1.09;5.48750868816975;5.775346043757918
35;1543307039.2710001;1543307040.328734;1.06;5.48750868816975;5.775346043757918
36;1543307040.3287559;1543307041.6085088;1.28;5.48750868816975;5.775346043757918
37;1543307041.6085298;1543307042.6448529;1.04;5.48750868816975;5.775346043757918
38;1543307042.644886;1543307043.710221;1.07;5.48750868816975;5.775346043757918
39;1543307043.710243;1543307044.734097;1.02;5.48750868816975;5.775346043757918
40;1543307044.734117;1543307045.58245;0.85;5.48750868816975;5.775346043757918
41;1543307045.582471;1543307046.635294;1.05;5.48750868816975;5.775346043757918
42;1543307046.635314;1543307047.62753;0.99;5.48750868816975;5.775346043757918
43;1543307047.627553;1543307048.485825;0.86;5.48750868816975;5.775346043757918
44;1543307048.4858508;1543307049.427001;0.94;5.48750868816975;5.775346043757918
45;1543307049.427024;1543307050.365951;0.94;5.48750868816975;5.775346043757918
46;1543307050.365972;1543307051.3997922;1.03;5.48750868816975;5.775346043757918
47;1543307051.3998132;1543307052.412676;1.01;5.48750868816975;5.775346043757918
48;1543307052.4126961;1543307053.4037828;0.99;5.48750868816975;5.775346043757918
49;1543307053.4038038;1543307054.275577;0.87;5.48750868816975;5.775346043757918
50;1543307054.2756;1543307055.140662;0.87;5.48750868816975;5.775346043757918
51;1543307055.140688;1543307056.135318;0.99;5.48750868816975;5.775346043757918
52;1543307056.135339;1543307057.232239;1.1;5.48750868816975;5.775346043757918
53;1543307057.23227;1543307058.2413938;1.01;5.48750868816975;5.775346043757918
54;1543307058.24142;1543307059.088119;0.85;5.48750868816975;5.775346043757918
55;1543307059.088141;1543307060.0057669;0.92;5.48750868816975;5.775346043757918
56;1543307060.005792;1543307061.0144498;1.01;5.48750868816975;5.775346043757918
57;1543307061.0144708;1543307062.066593;1.05;5.48750868816975;5.775346043757918
58;1543307062.0666208;1543307063.0231628;0.96;5.48750868816975;5.775346043757918
59;1543307063.023186;1543307064.232778;1.21;5.48750868816975;5.775346043757918
60;1543307064.2328;1543307065.37134;1.14;5.48750868816975;5.775346043757918
61;1543307065.371367;1543307066.472554;1.1;5.48750868816975;5.775346043757918
62;1543307066.472575;1543307067.615381;1.14;5.48750868816975;5.775346043757918
63;1543307067.615402;1543307068.499679;0.88;5.48750868816975;5.775346043757918
64;1543307068.499701;1543307069.471978;0.97;5.48750868816975;5.775346043757918
65;1543307069.471999;1543307070.533335;1.06;5.48750868816975;5.775346043757918
66;1543307070.5333571;1543307071.452781;0.92;5.48750868816975;5.775346043757918
67;1543307071.452802;1543307072.4343958;0.98;5.48750868816975;5.775346043757918
68;1543307072.434417;1543307073.408961;0.97;5.48750868816975;5.775346043757918
69;1543307073.408982;1543307074.3464599;0.94;5.48750868816975;5.775346043757918
70;1543307074.346483;1543307075.259993;0.91;5.48750868816975;5.775346043757918
71;1543307075.2600162;1543307076.0518138;0.79;5.48750868816975;5.775346043757918
72;1543307076.051837;1543307076.946468;0.89;5.48750868816975;5.775346043757918
73;1543307076.946489;1543307078.0111659;1.06;5.48750868816975;5.775346043757918
74;1543307078.011189;1543307079.221217;1.21;5.48750868816975;5.775346043757918
75;1543307079.22124;1543307080.049334;0.83;5.48750868816975;5.775346043757918
76;1543307080.049355;1543307081.120308;1.07;5.48750868816975;5.775346043757918
77;1543307081.12033;1543307082.115148;0.99;5.48750868816975;5.775346043757918
78;1543307082.115169;1543307083.168043;1.05;5.48750868816975;5.775346043757918
79;1543307083.168065;1543307084.234825;1.07;5.48750868816975;5.775346043757918
80;1543307084.234845;1543307085.2160919;0.98;5.48750868816975;5.775346043757918
81;1543307085.2161129;1543307086.2010298;0.98;5.48750868816975;5.775346043757918
82;1543307086.201052;1543307087.220906;1.02;5.48750868816975;5.775346043757918
83;1543307087.220927;1543307088.1531131;0.93;5.48750868816975;5.775346043757918
84;1543307088.153132;1543307089.090644;0.94;5.48750868816975;5.775346043757918
85;1543307089.0906649;1543307089.9357529;0.85;5.48750868816975;5.775346043757918
86;1543307089.935773;1543307090.8875341;0.95;5.48750868816975;5.775346043757918
87;1543307090.887562;1543307092.045742;1.16;5.48750868816975;5.775346043757918
88;1543307092.0457642;1543307092.984939;0.94;5.48750868816975;5.775346043757918
89;1543307092.984962;1543307094.0138838;1.03;5.48750868816975;5.775346043757918
90;1543307094.013907;1543307095.1151528;1.1;5.48750868816975;5.775346043757918
91;1543307095.1151738;1543307096.177376;1.06;5.48750868816975;5.775346043757918
92;1543307096.1774049;1543307097.48734;1.31;5.48750868816975;5.775346043757918
93;1543307097.487361;1543307098.387798;0.9;5.48750868816975;5.775346043757918
94;1543307098.38782;1543307099.382702;0.99;5.48750868816975;5.775346043757918
95;1543307099.3827221;1543307100.3839622;1.0;5.48750868816975;5.775346043757918
96;1543307100.3839822;1543307101.417204;1.03;5.48750868816975;5.775346043757918
97;1543307101.417225;1543307102.495212;1.08;5.48750868816975;5.775346043757918
98;1543307102.495232;1543307103.557119;1.06;5.48750868816975;5.775346043757918
99;1543307103.5571399;1543307104.606974;1.05;5.48750868816975;5.775346043757918
100;1543307104.606996;1543307105.810576;1.2;5.48750868816975;5.775346043757918
101;1543307105.810598;1543307106.702494;0.89;5.48750868816975;5.775346043757918
102;1543307106.702514;1543307107.709995;1.01;5.48750868816975;5.775346043757918
103;1543307107.7100139;1543307108.639158;0.93;5.48750868816975;5.775346043757918
104;1543307108.6391811;1543307109.666889;1.03;5.48750868816975;5.775346043757918
105;1543307109.666938;1543307110.681992;1.02;5.48750868816975;5.775346043757918
106;1543307110.682014;1543307111.8376598;1.16;5.48750868816975;5.775346043757918
107;1543307111.8376808;1543307112.8683891;1.03;5.48750868816975;5.775346043757918
108;1543307112.86841;1543307113.9628742;1.09;5.48750868816975;5.775346043757918
109;1543307113.962894;1543307115.035799;1.07;5.48750868816975;5.775346043757918
110;1543307115.0358222;1543307116.125219;1.09;5.48750868816975;5.775346043757918
111;1543307116.125243;1543307117.196503;1.07;5.48750868816975;5.775346043757918
112;1543307117.196523;1543307118.222892;1.03;5.48750868816975;5.775346043757918
113;1543307118.222912;1543307119.322892;1.1;5.48750868816975;5.775346043757918
114;1543307119.322913;1543307120.23167;0.91;5.48750868816975;5.775346043757918
115;1543307120.2316911;1543307121.177589;0.95;5.48750868816975;5.775346043757918
116;1543307121.17761;1543307122.239271;1.06;5.48750868816975;5.775346043757918
117;1543307122.239292;1543307123.368775;1.13;5.48750868816975;5.775346043757918
118;1543307123.368795;1543307124.4835289;1.11;5.48750868816975;5.775346043757918
119;1543307124.4835572;1543307125.5702882;1.09;5.48750868816975;5.775346043757918
120;1543307125.570316;1543307126.427232;0.86;5.48750868816975;5.775346043757918
121;1543307126.42726;1543307127.327009;0.9;5.48750868816975;5.775346043757918
122;1543307127.32703;1543307128.374495;1.05;5.48750868816975;5.775346043757918
123;1543307128.374516;1543307129.399981;1.03;5.48750868816975;5.775346043757918
124;1543307129.400002;1543307130.296151;0.9;5.48750868816975;5.775346043757918
125;1543307130.296173;1543307131.4799;1.18;5.48750868816975;5.775346043757918
126;1543307131.4799209;1543307132.517517;1.04;5.48750868816975;5.775346043757918
127;1543307132.517538;1543307133.6945128;1.18;5.48750868816975;5.775346043757918
128;1543307133.694533;1543307134.787586;1.09;5.48750868816975;5.775346043757918
129;1543307134.787609;1543307135.901026;1.11;5.48750868816975;5.775346043757918
130;1543307135.901047;1543307136.940793;1.04;5.48750868816975;5.775346043757918
131;1543307136.940814;1543307137.934355;0.99;5.48750868816975;5.775346043757918
132;1543307137.9343748;1543307138.968371;1.03;5.48750868816975;5.775346043757918
133;1543307138.9683928;1543307139.984826;1.02;5.48750868816975;5.775346043757918
134;1543307139.984849;1543307141.087179;1.1;5.48750868816975;5.775346043757918
135;1543307141.087201;1543307142.2087538;1.12;5.48750868816975;5.775346043757918
136;1543307142.2087748;1543307143.367122;1.16;5.48750868816975;5.775346043757918
137;1543307143.367142;1543307144.2665;0.9;5.48750868816975;5.775346043757918
138;1543307144.266521;1543307145.377124;1.11;5.48750868816975;5.775346043757918
139;1543307145.377147;1543307146.493953;1.12;5.48750868816975;5.775346043757918
140;1543307146.493973;1543307147.5500212;1.06;5.48750868816975;5.775346043757918
141;1543307147.5500422;1543307148.698585;1.15;5.48750868816975;5.775346043757918
142;1543307148.698604;1543307149.705635;1.01;5.48750868816975;5.775346043757918
143;1543307149.705664;1543307150.744302;1.04;5.48750868816975;5.775346043757918
144;1543307150.744322;1543307151.867077;1.12;5.48750868816975;5.775346043757918
145;1543307151.867098;1543307152.9645598;1.1;5.48750868816975;5.775346043757918
146;1543307152.964581;1543307154.036989;1.07;5.48750868816975;5.775346043757918
147;1543307154.037009;1543307155.140805;1.1;5.48750868816975;5.775346043757918
148;1543307155.140825;1543307156.029907;0.89;5.48750868816975;5.775346043757918
149;1543307156.0299258;1543307157.008592;0.98;5.48750868816975;5.775346043757918
150;1543307157.0086222;1543307158.1477492;1.14;5.48750868816975;5.775346043757918
151;1543307158.1477702;1543307159.205259;1.06;5.48750868816975;5.775346043757918
152;1543307159.20528;1543307160.415147;1.21;5.48750868816975;5.775346043757918
153;1543307160.415166;1543307161.373767;0.96;5.48750868816975;5.775346043757918
154;1543307161.3737888;1543307162.2475688;0.87;5.48750868816975;5.775346043757918
155;1543307162.2475898;1543307163.326139;1.08;5.48750868816975;5.775346043757918
156;1543307163.326165;1543307164.2705112;0.94;5.48750868816975;5.775346043757918
157;1543307164.2705321;1543307165.280757;1.01;5.48750868816975;5.775346043757918
158;1543307165.280776;1543307166.290208;1.01;5.48750868816975;5.775346043757918
159;1543307166.290229;1543307167.168611;0.88;5.48750868816975;5.775346043757918
160;1543307167.168633;1543307168.0529191;0.88;5.48750868816975;5.775346043757918
161;1543307168.052943;1543307168.827538;0.77;5.48750868816975;5.775346043757918
162;1543307168.827559;1543307169.698357;0.87;5.48750868816975;5.775346043757918
163;1543307169.6983821;1543307170.6824808;0.98;5.48750868816975;5.775346043757918
164;1543307170.682503;1543307171.753564;1.07;5.48750868816975;5.775346043757918
165;1543307171.7535849;1543307173.065294;1.31;5.48750868816975;5.775346043757918
166;1543307173.0653162;1543307174.320332;1.26;5.48750868816975;5.775346043757918
167;1543307174.3203578;1543307175.362526;1.04;5.48750868816975;5.775346043757918
168;1543307175.3625479;1543307176.416548;1.05;5.48750868816975;5.775346043757918
169;1543307176.416569;1543307177.407978;0.99;5.48750868816975;5.775346043757918
170;1543307177.408014;1543307178.503368;1.1;5.48750868816975;5.775346043757918
171;1543307178.503388;1543307179.502395;1.0;5.48750868816975;5.775346043757918
172;1543307179.5024168;1543307180.7189171;1.22;5.48750868816975;5.775346043757918
173;1543307180.718941;1543307181.830343;1.11;5.48750868816975;5.775346043757918
174;1543307181.830364;1543307182.8478222;1.02;5.48750868816975;5.775346043757918
175;1543307182.8478458;1543307183.8607621;1.01;5.48750868816975;5.775346043757918
176;1543307183.8607821;1543307184.8012328;0.94;5.48750868816975;5.775346043757918
177;1543307184.801256;1543307185.7574642;0.96;5.48750868816975;5.775346043757918
178;1543307185.757487;1543307186.847761;1.09;5.48750868816975;5.775346043757918
179;1543307186.84778;1543307187.898941;1.05;5.48750868816975;5.775346043757918
180;1543307187.898963;1543307188.993542;1.09;5.48750868816975;5.775346043757918
181;1543307188.993561;1543307190.172024;1.18;5.48750868816975;5.775346043757918
182;1543307190.172043;1543307191.185469;1.01;5.48750868816975;5.775346043757918
183;1543307191.185489;1543307192.3724291;1.19;5.48750868816975;5.775346043757918
184;1543307192.372458;1543307193.5122292;1.14;5.48750868816975;5.775346043757918
185;1543307193.512253;1543307194.6529448;1.14;5.48750868816975;5.775346043757918
186;1543307194.6529658;1543307195.6950889;1.04;5.48750868816975;5.775346043757918
187;1543307195.6951108;1543307196.862815;1.17;5.48750868816975;5.775346043757918
188;1543307196.862847;1543307197.8745332;1.01;5.48750868816975;5.775346043757918
189;1543307197.8745542;1543307199.066994;1.19;5.48750868816975;5.775346043757918
190;1543307199.067015;1543307200.172222;1.11;5.48750868816975;5.775346043757918
191;1543307200.1722429;1543307201.178875;1.01;5.48750868816975;5.775346043757918
192;1543307201.178896;1543307202.317626;1.14;5.48750868816975;5.775346043757918
193;1543307202.3176472;1543307203.3491242;1.03;5.48750868816975;5.775346043757918
194;1543307203.349154;1543307204.633395;1.28;5.479208917047335;5.780486822003246
195;1543307204.633419;1543307205.634437;1.0;5.479208917047335;5.780486822003246
196;1543307205.634458;1543307206.688441;1.05;5.479208916451766;5.780487775757435
197;1543307206.688464;1543307207.759756;1.07;5.479208915938602;5.78048732052552
198;1543307207.7597818;1543307208.9715111;1.21;5.479208915938602;5.78048732052552
199;1543307208.971533;1543307210.1767738;1.21;5.47920891589034;5.780487331846532
200;1543307210.1767948;1543307211.366581;1.19;5.47920891589034;5.780487331846532
